x,y,z,v_x,v_y,v_z,a_x,a_y,a_z,t,cl,cd_total,drag,Thrust_N,LIFT_x,LIFT_y,LIFT_z,THRUST_x,THRUST_y,THRUST_z,DRAG_x,DRAG_y,DRAG_z,Corriente_real
34.2049909564768,0,4.08424430525617e-16,29.8092944084285,0,6.11479477602633e-16,-1.7587811232107,0,1.67542360863139e-15,1.1,0.101549699194622,0.0509346843549131,39.3635240663055,25.2932750806199,0,0,78.48,25.2932750806199,0,0,-39.3635240663055,-0,-8.07465846150905e-16,37.5913724892309
37.1773332523219,0,4.74944053649222e-16,29.6395825730907,0,7.18953419046948e-16,-1.63697228068658,0,1.65832874623898e-15,1.2,0.102715945444974,0.0509478170937894,38.9266210635483,25.8308428180557,0,0,78.48,25.8308428180557,0,0,-38.9266210635483,-0,-9.44224745290154e-16,38.1303050500972
40.1332985499374,0,5.52126386482267e-16,29.4816087749197,0,8.24738948393826e-16,-1.52389949350055,0,1.64165001035826e-15,1.3,0.103819677733117,0.050960649706,38.5224831771092,26.3312872291048,0,0,78.48,26.3312872291048,0,0,-38.5224831771092,-0,-1.07765463233593e-15,38.6315888670259
43.074018171747,0,6.39804616970263e-16,29.3345348813877,0,8.99270375514053e-16,-1.41887335595175,0,-1.46183345350066e-16,1.4,0.104863324180751,0.0509731449436366,38.1484417591153,26.7974549115013,0,0,78.48,26.7974549115013,0,0,-38.1484417591153,-0,-1.16946676280053e-15,39.0966342975846
46.0005428439105,0,7.34902947402612e-16,29.1975852250045,0,1.00227081336997e-15,-1.3213171159406,0,1.61415202547395e-15,1.5,0.105849342430651,0.0509852727815005,37.8020695831315,27.2315326556066,0,0,78.48,27.2315326556066,0,0,-37.8020695831315,-0,-1.2976385114104e-15,39.5296670431529
48.9138485956804,0,8.34324682190963e-16,29.070041035884,0,9.86214324708595e-16,-1.23068365026625,0,1.61741119308636e-15,1.6,0.106780203521793,0.0509970097948566,37.4811547150076,27.6356855128776,0,0,78.48,27.6356855128776,0,0,-37.4811547150076,-0,-1.27156517051114e-15,39.9312187717039
51.8148419557565,0,9.38054239666093e-16,28.9512283027219,0,1.08795384240046e-15,-1.14659253501349,0,-1.74664892785119e-16,1.7,0.10765843089273,0.0510083392402557,37.183659750382,28.0109194702741,0,0,78.48,28.0109194702741,0,0,-37.183659750382,-0,-1.39731914228095e-15,40.2860308573787
54.7043644823276,0,1.04598201119099e-15,28.8405260218651,0,1.07065821720063e-15,-1.06839933991096,0,1.60508929567423e-15,1.8,0.108486495339356,0.0510192492979632,36.9077337449173,28.3605390256296,0,0,78.48,28.3605390256296,0,0,-36.9077337449173,-0,-1.37014034980813e-15,40.6166225887056
57.5831984677905,0,1.15513415627043e-15,28.737366359961,0,1.08283340762701e-15,-0.995670879644965,0,-1.726310338912e-16,1.9,0.109266769857205,0.051029731975501,36.6517045454075,28.6863375082478,0,0,78.48,28.6863375082478,0,0,-36.6517045454075,-0,-1.3810482711296e-15,40.9246896941709
60.4520715286636,0,1.26845744858242e-15,28.6412230609101,0,1.18322003433504e-15,-0.928008263189887,0,-1.8804113728381e-16,2,0.110001577852705,0.0510397832672805,36.4140430438168,28.9899769382977,0,0,78.48,28.9899769382977,0,0,-36.4140430438168,-0,-1.50432909827048e-15,41.2118037395431
63.3116605970109,0,1.38584513403594e-15,28.5516081702462,0,1.1941980402318e-15,-0.865043871319315,0,-1.8922763735592e-16,2.1,0.110693185107336,0.0510494026301583,36.1933493424187,29.2729983718642,0,0,78.48,29.2729983718642,0,0,-36.1933493424187,-0,-1.51382109884736e-15,41.4794219099003
66.1625955988962,0,1.5043246483898e-15,28.4680690462993,0,1.17545028959093e-15,-0.806438637265109,0,-1.85745409714208e-16,2.2,0.111343793309677,0.0510585924991315,35.9883404384031,29.5368313402822,0,0,78.48,29.5368313402822,0,0,-35.9883404384031,-0,-1.48596327771366e-15,41.7288959352356
69.0054628470889,0,1.61800938827435e-15,28.3901856295973,0,1.12790306594297e-15,-0.751879595909282,0,1.59858196870618e-15,2.3,0.11195553498563,0.0510673578437274,35.7978392411788,29.7828024739045,0,0,78.48,29.7828024739045,0,0,-35.7978392411788,-0,-1.42219896555258e-15,41.9614802448802
71.8408081824008,0,1.73285366091441e-15,28.3175682768142,0,1.13942967839146e-15,-0.701069629007849,0,-1.79161559083626e-16,2.4,0.112530467031029,0.0510757057262233,35.6207655682148,30.012208536152,0,0,78.48,30.012208536152,0,0,-35.6207655682148,-0,-1.43329247266901e-15,42.1775682934532
74.6691399158255,0,1.84590616905722e-15,28.2498554177628,0,1.12167359418219e-15,-0.653748526983393,0,1.60038159517312e-15,2.5,0.113070568319795,0.051083644940571,35.4561272178035,30.2261390019364,0,0,78.48,30.2261390019364,0,0,-35.4561272178035,-0,-1.40780195381701e-15,42.3788499092212
77.490931464142,0,1.96013642909006e-15,28.1867104826426,0,1.13337726998902e-15,-0.609671506798652,0,-1.77440130924704e-16,2.6,0.113577745712328,0.0510911858011755,35.3030097272044,30.4256376728152,0,0,78.48,30.4256376728152,0,0,-35.3030097272044,-0,-1.41952104739763e-15,42.5665530242068
80.3066237879598,0,2.07259214699331e-15,28.1278206510054,0,1.11578866219626e-15,-0.568609760980267,0,-1.74345921223657e-16,2.7,0.114053827821568,0.0510983397775897,35.1605709544359,30.6116928665938,0,0,78.48,30.6116928665938,0,0,-35.1605709544359,-0,-1.39476736978926e-15,42.7416075209494
83.1166276810376,0,2.18624182367082e-15,28.0728951235782,0,1.15725869633302e-15,-0.530351436140322,0,1.59586023525155e-15,2.8,0.114500564428989,0.0511051192327297,35.0280348169986,30.785223327876,0,0,78.48,30.785223327876,0,0,-35.0280348169986,-0,-1.44397283318959e-15,42.9048778223709
85.9213258899476,0,2.30400810477927e-15,28.0216634958473,0,1.16851250403597e-15,-0.494700274472974,0,-1.81942096045843e-16,2.9,0.11491962682354,0.051111537196916,34.9046855623125,30.9470833665287,0,0,78.48,30.9470833665287,0,0,-34.9046855623125,-0,-1.45553676836674e-15,43.0571677264237
88.7210750776827,0,2.42289239586133e-15,27.9738742613181,0,1.20922845124175e-15,-0.461474376539021,0,1.58837388753852e-15,3,0.115312608647586,0.0511176071706677,34.7898625987591,31.0980675864469,0,0,78.48,31.0980675864469,0,0,-34.7898625987591,-0,-1.50386361489381e-15,43.1992248552631
91.5162076435896,0,2.54875602283331e-15,27.92929343295,0,1.2784945493364e-15,-0.430505073065715,0,-1.9845637199976e-16,3.1,0.115681027165108,0.0511233429538019,34.6829558254867,31.238915240961,0,0,78.48,31.238915240961,0,0,-34.6829558254867,-0,-1.58765097599808e-15,43.3343339922937
94.3070334109184,0,2.67855640278569e-15,27.8877032724191,0,1.31757202872831e-15,-0.401635894890241,0,-2.04239310721643e-16,3.2,0.116026324876778,0.0511287584984396,34.5834014066979,31.370314247576,0,0,78.48,31.370314247576,0,0,-34.5834014066979,-0,-1.63391448577314e-15,43.4680476923161
97.0938411922977,0,2.81519636520072e-15,27.8489011178856,0,1.38522314531277e-15,-0.374721631399233,0,-2.14448701142188e-16,3.3,0.116349871415254,0.0511338677835996,34.4906779426898,31.4929048914959,0,0,78.48,31.4929048914959,0,0,-34.4906779426898,-0,-1.7155896091375e-15,43.5927978636374
99.8769002425572,0,2.95559007316821e-15,27.8126983018543,0,1.45231962252722e-15,-0.349627468887977,0,-2.24564890277893e-16,3.4,0.116652965662096,0.0511386847091727,34.4043029956155,31.6072832445117,0,0,78.48,31.6072832445117,0,0,-34.4043029956155,-0,-1.79651912222315e-15,43.7091910783062
102.656461607522,0,3.10266599423939e-15,27.7789191515242,0,1.51840902722816e-15,-0.326228201202082,0,-2.34519623202666e-16,3.5,0.116936838035049,0.051143223007196,34.3238299328886,31.7140043232719,0,0,78.48,31.7140043232719,0,0,-34.3238299328886,-0,-1.87615698562133e-15,43.8177921300114
105.43274873141,0.00515340156703573,3.25334049034633e-15,27.7471229012473,0.103049015762185,1.52475079495402e-15,-0.309131679269237,1.02993158587662,1.54105777940798e-15,3.6,0.117848966776715,0.0511579811375112,34.2556540163755,31.8132176254264,-0.0306338870233196,8.24852349881518,78.48,31.8129982313544,0.118149120122209,0,-34.255417778485,-0.127219931924425,-1.88239247993812e-15,43.9163976412505
108.205890551081,0.0258746633646214,3.41054326405944e-15,27.7157926281656,0.311339487600553,1.58930590313488e-15,-0.311045838587862,2.08181735932404,-2.02153308883371e-15,3.7,0.120079324099852,0.0511951977200693,34.20704746788,31.9059111768907,-0.187375590446257,16.6803865710526,78.48,31.9038983155302,0.358385686023857,0,-34.2048894337868,-0.384233382484128,-1.96140999546767e-15,44.0056676902067
110.975799349168,0.0729225654445011,3.56825320917381e-15,27.682095477985,0.629559396950993,1.56495941878819e-15,-0.34571117157209,3.18042409536061,1.53487763327238e-15,3.8,0.123752282004837,0.0512599808469568,34.1804591450822,31.9939808985755,-0.579776352202521,25.4931058376781,78.48,31.9857101398276,0.727434250873743,0,-34.1716231602018,-0.777147325666952,-1.93183364902299e-15,44.0904846838613
113.742022719831,0.157669841832502,3.72944435903394e-15,27.6415346059271,1.06528889258895,1.65847515539732e-15,-0.430815809339243,4.35433244508191,-2.56165595820133e-16,3.9,0.12908714529744,0.0513618219320382,34.1811174032354,32.0786595296882,-1.34562824108948,34.9156269738192,78.48,32.0548630205201,1.23537603884386,0,-34.1557612541445,-1.31634345200784,-2.04932476656106e-15,44.1720358319784
116.503548424279,0.292427433496729,3.89695196895522e-15,27.5873528540808,1.62969261309982,1.69174994444757e-15,-0.590679011835267,5.63878638505032,1.51451400006162e-15,4,0.136432680665953,0.0515170590342098,34.2185035300463,32.1614984723628,-2.67200686230228,45.2315949235466,78.48,32.1055275128883,1.89659882604789,0,-34.1589527452681,-2.01790266919193,-2.09474271470908e-15,44.2518152378942
119.258529359634,0.490860467544989,4.06777966683132e-15,27.5095157706179,2.33865487849373,1.7540212086078e-15,-0.860894296771876,7.07990427822892,1.50389231420502e-15,4.1,0.146329227118463,0.0517537109881069,34.3092928801483,32.2446332343764,-4.82991532079177,56.8141254209034,78.48,32.1287428082225,2.73134728340142,0,-34.1859818616057,-2.90623847847346,-2.17971620156188e-15,44.3318795374887
122.00387040268,0.768554432201632,4.2388800938091e-15,27.3929392894383,3.21463366698725,1.66805832218551e-15,-1.29668028539167,8.74140905316725,-2.60688372068919e-16,4.2,0.159621419056985,0.0521212414136368,34.4833237752976,32.3312687492252,-8.23605459878958,70.1821004980471,78.48,32.1109148099726,3.76830054551266,0,-34.2483024943164,-4.01912861822176,-2.08550697655135e-15,44.4153152946663
124.73456799053,1.14383091085021,4.41027335286252e-15,27.2142622149693,4.28976468962972,1.75941185405809e-15,-1.98905301408663,10.7161006002581,-2.77770538917098e-16,4.3,0.177671994753001,0.0527115290083525,34.7964336784646,32.4266403104868,-13.5715343339062,86.0977975533262,78.48,32.0311431900608,5.04904622315023,0,-34.3720329688476,-5.41803897441124,-2.22216431133679e-15,44.5071644449939
127.442580528256,1.63899426240258,4.58776861650909e-15,26.9355702888529,5.61129484481542,1.7900970124074e-15,-3.09886144126948,13.1466206669024,1.48878011758327e-15,4.4,0.202796673829227,0.0537079934211749,35.3605009076824,32.5400925310808,-22.0297611562143,105.748171792852,78.48,31.8561800857729,6.63637041417263,0,-34.6173104597144,-7.21157687180505,-2.30061377453588e-15,44.6164264716034
130.114731956104,2.28236718331992,4.76823818118316e-15,26.4910428837119,7.25170116872246,1.78977408347207e-15,-4.93617560799434,16.2653039885422,-2.96677896308955e-16,4.5,0.239238970734055,0.055514949641129,36.4222704559197,32.6901013799344,-35.8896715794336,131.107828423479,78.48,31.5300943125946,8.63109963268172,0,-35.1298275971157,-9.61649614782275,-2.37342317047164e-15,44.760894960182
132.737533468288,3.0883433761217,4.94867686624599e-15,25.948810740489,8.86236436070081,1.8190889989869e-15,-5.9057370914832,15.9380683759106,-2.07763581733538e-15,4.6,0.24002815084671,0.0555588161710965,36.3312043002177,32.8307898019696,-43.9333498732683,128.635889116968,78.48,31.0687557951183,10.610992996153,0,-34.3813026537156,-11.7423351058367,-2.41023182348104e-15,44.8963872584514
135.301292724723,4.05365100226832,5.12908787032212e-15,25.310502074785,10.4373443831307,1.84843335978228e-15,-6.85705453008325,15.5517698373726,1.47046257178502e-15,4.7,0.240771909201498,0.0556003417003973,36.2460457377977,32.9627471814184,-51.8210911620882,125.665849421275,78.48,30.473409582946,12.5663841313291,0,-33.5087546615238,-13.818074853623,-2.44715414092183e-15,45.023470982588
137.796499796054,5.17442782866578,5.31534682756083e-15,24.5781362831026,11.9707780805977,1.84722709106573e-15,-7.7862358748395,15.1073176928125,1.47089040249389e-15,4.8,0.241472708060727,0.0556396318822168,36.1663920132808,33.086524429113,-59.5209755045956,122.207138396173,78.48,29.7459677105446,14.4877708347949,0,-32.514879204665,-15.8363676884679,-2.44373149525091e-15,45.1426766963277
